wallet,from_address,to_address,value_eth,gas_used,gas_price_gwei,timestamp,hour_utc,day_of_week,is_new_recipient,is_round_amount,tx_count_10min,period_volume_eth,amount_zscore,recipient_cluster,anomaly_label,anomaly_type
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000006c,0.221489,62908,78.6,2024-09-02 11:06:00,11,0,0,0,1,0.444479,-0.281,1,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000006e,0.05975,63569,29.51,2024-09-02 11:10:00,11,0,0,0,1,0.125685,-0.003,3,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000080,0.013257,56588,49.45,2024-09-02 11:13:00,11,0,1,0,2,0.013568,-0.879,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006b,0.53664,28907,60.49,2024-09-02 11:20:00,11,0,0,0,3,0.967989,0.787,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000007d,0.056639,60534,72.85,2024-09-02 11:23:00,11,0,0,0,2,0.093667,-1.413,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000077,0.018585,30035,50.24,2024-09-02 11:24:00,11,0,0,0,2,0.036301,0.58,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000076,1.577578,45970,67.57,2024-09-02 11:33:00,11,0,0,0,1,3.174489,-0.086,2,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000079,0.078927,28753,47.44,2024-09-02 11:45:00,11,0,0,0,3,0.086414,0.738,0,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000069,0.018968,69577,40.93,2024-09-02 11:55:00,11,0,0,0,3,0.019243,-1.274,1,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000071,0.119684,34880,75.02,2024-09-02 12:05:00,12,0,0,0,3,0.155796,-0.565,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000064,0.024649,49023,16.13,2024-09-02 12:06:00,12,0,0,0,3,0.046841,-0.901,0,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000006c,0.082603,78571,61.31,2024-09-02 12:12:00,12,0,0,0,2,0.105261,-0.298,3,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000069,0.144842,31614,32.59,2024-09-02 12:18:00,12,0,0,0,2,0.350695,0.057,2,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000070,0.029985,52259,10.41,2024-09-02 12:18:00,12,0,0,0,2,0.068371,1.36,3,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000007b,0.054946,63054,61.77,2024-09-02 12:40:00,12,0,0,0,3,0.120467,-0.992,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000080,0.757853,25508,71.55,2024-09-02 12:52:00,12,0,0,0,1,1.255972,0.13,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006c,0.203207,29194,60.06,2024-09-02 12:56:00,12,0,0,0,1,0.2307,-1.456,1,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000007f,0.152183,53495,70.86,2024-09-02 13:04:00,13,0,1,0,2,0.225376,-0.507,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000066,1.136284,43038,79.19,2024-09-02 13:09:00,13,0,0,0,2,1.58139,0.633,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000006d,0.029967,38001,73.48,2024-09-02 13:13:00,13,0,0,0,3,0.031555,0.624,1,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000064,0.173326,77529,57.91,2024-09-02 13:14:00,13,0,0,0,1,0.298921,-0.036,3,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000076,0.789325,44524,50.24,2024-09-02 13:16:00,13,0,0,0,2,0.815301,0.99,3,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000081,0.257896,31350,38.48,2024-09-02 13:18:00,13,0,0,0,2,0.442594,-0.902,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000006b,1.087432,65413,24.47,2024-09-02 13:30:00,13,0,0,0,3,1.12014,0.841,0,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000007a,0.033434,27967,13.2,2024-09-02 13:35:00,13,0,0,0,1,0.07465,0.728,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000065,0.015074,36003,14.72,2024-09-02 13:52:00,13,0,1,0,2,0.016676,-0.786,3,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000006a,0.030839,39750,34.99,2024-09-02 14:00:00,14,0,0,0,3,0.046193,-1.127,2,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x000000000000000000000000000000000000006b,0.320677,62808,26.3,2024-09-02 14:00:00,14,0,0,0,2,0.665737,-1.198,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x000000000000000000000000000000000000007a,1.319945,36486,14.35,2024-09-02 14:06:00,14,0,0,0,2,1.636171,0.558,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000007c,0.031118,36748,72.98,2024-09-02 14:08:00,14,0,0,0,3,0.04998,-0.541,1,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000074,0.041131,48569,35.93,2024-09-02 14:12:00,14,0,1,0,3,0.067596,1.315,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000007a,0.122307,50657,17.98,2024-09-02 14:12:00,14,0,0,0,1,0.12271,-0.435,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000007d,0.133451,32748,17.49,2024-09-02 14:18:00,14,0,0,0,1,0.181687,0.359,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000007a,0.071527,34402,37.76,2024-09-02 14:30:00,14,0,0,0,2,0.154732,-0.358,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000007e,0.014441,32491,36.49,2024-09-02 14:40:00,14,0,0,0,2,0.0172,0.686,3,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000007b,0.579458,39535,11.73,2024-09-02 14:40:00,14,0,0,0,2,1.026489,0.026,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000007e,0.106116,47928,11.57,2024-09-02 15:00:00,15,0,1,0,3,0.200402,-1.096,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000006a,0.323482,29005,76.43,2024-09-02 15:14:00,15,0,0,0,1,0.645073,0.425,0,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000077,0.089718,61706,27.07,2024-09-02 15:30:00,15,0,1,0,2,0.141042,0.889,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006e,0.037849,22880,44.6,2024-09-02 15:56:00,15,0,0,0,2,0.049892,0.893,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000065,0.015162,32932,52.17,2024-09-02 16:00:00,16,0,0,0,3,0.020186,0.197,3,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000006d,1.061454,30194,23.1,2024-09-02 16:10:00,16,0,0,0,3,1.146813,-0.423,0,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000007d,0.149733,73393,44.89,2024-09-02 16:25:00,16,0,0,0,3,0.327487,-0.509,1,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000078,0.046424,24849,46.68,2024-09-02 16:31:00,16,0,0,0,1,0.112243,0.505,0,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000078,0.06178,37860,60.3,2024-09-02 16:36:00,16,0,1,0,2,0.13506,0.203,1,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006d,0.030284,44971,38.85,2024-09-02 16:52:00,16,0,0,0,1,0.030288,0.946,1,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000081,0.04591,26042,30.95,2024-09-02 16:56:00,16,0,0,0,3,0.103388,-0.333,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000078,0.06775,31813,52.51,2024-09-02 17:21:00,17,0,0,0,1,0.07804,-0.883,1,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000073,0.167661,71633,64.31,2024-09-02 17:49:00,17,0,0,0,3,0.358916,-0.765,0,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x000000000000000000000000000000000000007c,0.112125,58976,41.42,2024-09-02 18:00:00,18,0,0,0,3,0.220268,1.46,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000067,0.181692,43801,34.64,2024-09-02 18:26:00,18,0,0,0,1,0.403467,0.618,2,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000069,0.008209,34159,19.25,2024-09-02 18:30:00,18,0,0,0,2,0.014746,1.24,1,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000072,0.021289,41713,18.31,2024-09-02 18:35:00,18,0,0,0,3,0.021856,-0.29,0,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000066,0.130143,58680,67.51,2024-09-02 18:36:00,18,0,0,0,2,0.205893,0.391,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000006e,0.380303,44812,67.77,2024-09-02 18:42:00,18,0,0,0,2,0.569678,0.802,3,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000007f,0.088237,73729,49.01,2024-09-02 18:56:00,18,0,0,0,2,0.090079,0.11,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000077,0.04343,23558,71.44,2024-09-02 18:58:00,18,0,0,0,1,0.049501,0.478,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000007a,0.04955,78185,17.04,2024-09-02 19:09:00,19,0,0,0,2,0.116697,-1.362,0,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000081,0.029107,38852,48.4,2024-09-02 19:22:00,19,0,0,0,3,0.052653,0.272,3,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000069,0.27369,69090,46.52,2024-09-02 19:27:00,19,0,0,0,3,0.605484,0.115,3,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000006b,0.202365,29252,65.09,2024-09-02 19:30:00,19,0,0,0,3,0.265247,-0.852,1,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000074,0.153559,30886,77.04,2024-09-02 19:44:00,19,0,0,0,2,0.37984,-1.247,1,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000072,0.11723,55345,46.59,2024-09-02 19:56:00,19,0,0,0,2,0.278645,-0.338,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000076,0.105466,57210,20.37,2024-09-02 20:00:00,20,0,0,0,2,0.163154,1.299,0,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000074,0.032472,53369,72.25,2024-09-02 20:05:00,20,0,0,0,3,0.055268,-0.922,0,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000068,0.01912,62760,67.4,2024-09-02 20:24:00,20,0,1,0,3,0.020906,0.487,1,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000070,0.016831,51324,50.62,2024-09-02 20:24:00,20,0,0,0,3,0.039449,-0.151,1,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000072,0.125986,25949,54.35,2024-09-02 20:40:00,20,0,0,0,1,0.202116,0.749,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000069,0.128843,24727,77.25,2024-09-02 20:45:00,20,0,0,0,1,0.142086,-1.296,1,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000066,0.550582,65047,19.38,2024-09-02 20:49:00,20,0,0,0,2,0.647167,-0.38,1,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000069,0.006418,40253,16.83,2024-09-02 20:55:00,20,0,0,0,2,0.013399,0.177,1,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000065,0.469654,60655,20.74,2024-09-02 21:00:00,21,0,0,0,2,0.73173,0.789,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000065,0.179365,71379,16.26,2024-09-02 21:00:00,21,0,0,0,3,0.378107,1.051,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000079,0.217628,45596,37.77,2024-09-02 21:06:00,21,0,0,0,1,0.410914,0.992,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000069,0.22009,40809,10.99,2024-09-02 21:18:00,21,0,0,0,2,0.235116,-1.336,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000075,0.113557,21545,58.14,2024-09-02 21:52:00,21,0,0,0,2,0.164591,0.798,2,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000070,0.094832,30742,68.73,2024-09-02 22:00:00,22,0,0,0,3,0.102594,0.43,1,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000006b,0.022707,28953,78.96,2024-09-02 22:17:00,22,0,0,0,1,0.049628,-1.421,2,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000007d,0.079514,40342,62.26,2024-09-02 22:39:00,22,0,0,0,1,0.135372,-1.274,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000068,0.021762,36633,18.84,2024-09-02 22:48:00,22,0,0,0,3,0.0527,-0.105,2,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000007f,0.101215,65944,64.48,2024-09-03 00:00:00,0,1,0,0,3,0.214349,0.999,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000006b,0.037478,25454,59.5,2024-09-03 00:12:00,0,1,1,0,3,0.063113,-1.319,3,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000072,0.007558,50014,30.81,2024-09-03 00:16:00,0,1,0,0,2,0.01102,0.363,0,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000007b,0.16629,71629,63.61,2024-09-03 00:20:00,0,1,0,0,1,0.309145,-0.696,2,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x000000000000000000000000000000000000006e,0.209756,30893,40.78,2024-09-03 00:40:00,0,1,0,0,3,0.305034,-0.676,0,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000068,0.146456,61104,71.9,2024-09-03 01:00:00,1,1,1,0,2,0.366051,0.657,3,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000007b,0.080233,68839,47.81,2024-09-03 01:24:00,1,1,0,0,2,0.108822,-1.351,3,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000080,0.045847,47574,67.89,2024-09-03 02:03:00,2,1,0,0,1,0.073413,-1.214,1,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x000000000000000000000000000000000000006b,0.039924,58940,51.62,2024-09-03 02:20:00,2,1,0,0,2,0.079291,0.196,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000080,0.040468,65518,67.06,2024-09-03 03:09:00,3,1,0,0,2,0.096239,1.477,1,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000073,0.590941,32712,35.91,2024-09-03 03:11:00,3,1,0,0,2,1.467166,0.233,3,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006c,0.126687,42122,69.62,2024-09-03 03:30:00,3,1,0,0,1,0.179692,-0.148,3,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000066,0.062778,29213,78.07,2024-09-03 03:51:00,3,1,0,0,2,0.106644,0.052,1,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000064,0.080766,64769,67.2,2024-09-03 04:00:00,4,1,0,0,3,0.093315,1.134,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000006e,0.03574,59139,10.17,2024-09-03 04:00:00,4,1,0,0,3,0.040733,1.416,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000080,0.087006,57961,40.45,2024-09-03 04:03:00,4,1,0,0,3,0.12742,-0.458,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006c,0.00354,68486,51.27,2024-09-03 04:24:00,4,1,0,0,3,0.005043,-1.198,1,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000007d,0.027624,38617,38.9,2024-09-03 04:32:00,4,1,0,0,1,0.033285,-1.169,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000006d,3.302425,67635,77.45,2024-09-03 04:42:00,4,1,1,0,1,6.474196,-0.183,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000081,0.18703,51856,63.01,2024-09-03 05:18:00,5,1,0,0,1,0.400766,0.541,0,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000078,0.19336,59521,22.74,2024-09-03 05:36:00,5,1,0,0,2,0.339211,1.105,0,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000007a,0.063944,43978,70.27,2024-09-03 05:53:00,5,1,0,0,2,0.079864,-1.082,1,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x000000000000000000000000000000000000007f,0.124399,30854,33.34,2024-09-03 05:55:00,5,1,0,0,1,0.295463,-0.569,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000006d,0.314582,33762,12.35,2024-09-03 05:56:00,5,1,0,0,3,0.644162,0.346,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000078,0.07507,23583,31.63,2024-09-03 06:32:00,6,1,0,0,3,0.116155,-1.106,2,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000071,0.119254,26776,14.49,2024-09-03 06:48:00,6,1,0,0,1,0.228198,0.673,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000007a,0.16396,65863,59.48,2024-09-03 07:26:00,7,1,0,0,3,0.165261,-1.227,1,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000006d,0.080282,26369,43.15,2024-09-03 07:30:00,7,1,0,0,2,0.136995,1.185,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000070,0.139818,49301,23.0,2024-09-03 08:30:00,8,1,0,0,2,0.15779,0.356,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000007a,0.12665,78678,29.34,2024-09-03 08:48:00,8,1,1,0,1,0.142914,0.66,3,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000081,0.008732,40335,35.73,2024-09-03 09:30:00,9,1,0,0,1,0.014995,-0.135,2,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006f,0.078631,52015,48.74,2024-09-03 10:28:00,10,1,0,0,3,0.143547,-0.445,3,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000070,0.241598,35275,77.77,2024-09-03 10:52:00,10,1,0,0,2,0.338915,0.985,2,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000068,0.029714,32219,56.11,2024-09-03 11:50:00,11,1,0,0,3,0.044762,1.272,0,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000077,0.035112,46998,77.82,2024-09-03 13:44:00,13,1,0,0,3,0.049508,1.478,3,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006d,0.09164,26582,79.57,2024-09-03 15:20:00,15,1,0,0,2,0.174984,0.872,1,0,NONE
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0x0ddb545b61eaaa65a1d770eac704e80ea2466cd7,0.097098,21000,35.0,2024-09-04 10:03:00,10,2,1,0,8,0.097,1.819,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0xb2a0f778809d644453ab3cce264ae04f909e21ba,0.095613,21000,35.0,2024-09-04 10:06:00,10,2,1,0,8,0.194,2.174,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0x6e93561538da9a90170fad328135f15a9343e6ea,0.098145,21000,35.0,2024-09-04 10:09:00,10,2,1,0,8,0.291,1.648,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0xbeccf7609249ee3a79d19c4e1521ad35560f1e2d,0.097193,21000,35.0,2024-09-04 10:12:00,10,2,1,0,8,0.388,1.763,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0xb2a7a475c61967736f3acf3380777ac56605de3c,0.098048,21000,35.0,2024-09-04 10:15:00,10,2,1,0,8,0.485,1.981,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0x9242ba54a6f9c0e165339cf07ce4770e32b73d80,0.097245,21000,35.0,2024-09-04 10:18:00,10,2,1,0,8,0.582,2.497,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0x9375ee61ec94503eaf4afcdd52cb1ae06e18c9b3,0.09545,21000,35.0,2024-09-04 10:21:00,10,2,1,0,8,0.679,1.914,3,1,SMURFING
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0xcd840a47fd7b1279d25355159dc0a8b55987038a,0.097493,21000,35.0,2024-09-04 10:24:00,10,2,1,0,8,0.776,1.94,3,1,SMURFING
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,0.768,21000,150.0,2024-09-13 10:00:30,10,4,1,0,6,3.2815,3.321,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,0.7874,21000,150.0,2024-09-13 10:01:00,10,4,0,0,6,3.2864,4.925,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,1.0829,21000,150.0,2024-09-13 10:01:30,10,4,0,0,6,7.4092,4.872,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,1.3855,21000,150.0,2024-09-13 10:02:00,10,4,0,0,6,3.4418,3.662,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,1.5768,21000,150.0,2024-09-13 10:02:30,10,4,0,0,6,3.1178,5.763,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0xDEAD000000000000000000000000000000000001,1.4836,21000,150.0,2024-09-13 10:03:00,10,4,0,0,6,11.3556,5.496,3,1,DRAIN_ATTACK
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000068,32.0745,21000,30.0,2024-09-29 12:00:00,12,6,1,1,1,26.0859,6.233,3,1,LARGE_TRANSFER
0x0000000000000000000000000000000000000011,0xcde55848b19c905e57e0a1f10384066149a5baeb,0x0000000000000000000000000000000000000011,500.0,300000,200.0,2024-10-23 10:00:00,10,2,0,1,3,500.0,15.0,3,1,FLASH_LOAN_PATTERN
